transaction_id,account_id,timestamp,amount,counterparty_name,transaction_type
TXN-D42243D93C,ACCT-1050,2026-06-07T10:41:22,406.18,Everett Consulting Group,cash_withdrawal
TXN-A7A7D2A1B6,ACCT-1008,2026-06-07T11:30:00,145.0,Sunrise Bakery,card_payment
TXN-3CB005589E,ACCT-1044,2026-06-07T11:39:11,319.82,Cedar Point Electronics,wire_transfer
TXN-30950DC624,ACCT-1023,2026-06-07T11:44:48,568.7,Crestwood Dental Group,card_payment
TXN-1DCBE7EC6E,ACCT-1040,2026-06-07T12:11:29,455.76,Willow Bend Textiles,card_payment
TXN-397F9FBCCB,ACCT-1055,2026-06-07T12:28:25,350.81,Northgate Pharmacy,cash_deposit
TXN-9D52D2F46A,ACCT-1050,2026-06-07T12:31:02,987.87,Blue Harbor Supplies,card_payment
TXN-9832527D12,ACCT-1041,2026-06-07T12:32:54,1459.89,Acme Retail Corp,card_payment
TXN-B3F6674840,ACCT-1002,2026-06-07T12:46:30,2644.46,Crestwood Dental Group,cash_deposit
TXN-1361937705,ACCT-1025,2026-06-07T12:52:53,2165.46,Acme Retail Corp,cash_deposit
TXN-5080A67CF0,ACCT-1017,2026-06-07T12:57:58,686.3,Ironclad Security LLC,card_payment
TXN-2F4F4119BC,ACCT-1031,2026-06-07T13:18:10,189.37,Harbor View Realty,card_payment
TXN-30D81B41DC,ACCT-1010,2026-06-07T13:29:23,1089.71,Northgate Pharmacy,card_payment
TXN-5BBC48F193,ACCT-1046,2026-06-07T13:30:50,1464.15,Blue Harbor Supplies,cash_deposit
TXN-27BD1F7061,ACCT-1049,2026-06-07T14:00:00,2791.38,faux global remit demo,ach_transfer
TXN-0EF625A6E0,ACCT-1049,2026-06-07T14:00:00,32800.06,Crestwood Dental Group,wire_transfer
TXN-A8466306A7,ACCT-1014,2026-06-07T14:04:59,253.71,Ironclad Security LLC,card_payment
TXN-294911A590,ACCT-1012,2026-06-07T14:20:03,435.08,Falcon Freight Inc,card_payment
TXN-364A569DDC,ACCT-1034,2026-06-07T14:38:48,1727.2,Falcon Freight Inc,card_payment
TXN-3632A4EBB7,ACCT-1034,2026-06-07T14:44:47,529.17,Lakeside Medical Supply,card_payment
TXN-FF7AED9F1D,ACCT-1010,2026-06-07T14:44:56,662.14,Everett Consulting Group,wire_transfer
TXN-E24F00E2E0,ACCT-1026,2026-06-07T15:05:40,1212.48,Greenfield Logistics,cash_deposit
TXN-5D647DFD08,ACCT-1001,2026-06-07T15:11:34,577.02,Willow Bend Textiles,wire_transfer
TXN-BB1B33EFB1,ACCT-1050,2026-06-07T15:21:31,980.45,Lakeside Medical Supply,cash_deposit
TXN-84EEE723FA,ACCT-1041,2026-06-07T15:24:45,448.85,Cedar Point Electronics,cash_deposit
TXN-FED0B651EC,ACCT-1001,2026-06-07T15:54:34,1417.19,Lakeside Medical Supply,cash_withdrawal
TXN-8E60822713,ACCT-1028,2026-06-07T16:01:15,391.17,Silver Creek Farms,cash_deposit
TXN-4DE3E63B52,ACCT-1035,2026-06-07T16:32:53,747.18,Ironclad Security LLC,card_payment
TXN-57AEF0A7DF,ACCT-1016,2026-06-07T17:03:27,614.58,Maple Street Cafe,ach_transfer
TXN-3D2C5826AD,ACCT-1059,2026-06-07T17:07:58,120.67,Riverside Grocers,ach_transfer
TXN-D643B807A8,ACCT-1042,2026-06-07T17:12:57,270.97,Maple Street Cafe,ach_transfer
TXN-98C0EC6984,ACCT-1053,2026-06-07T17:18:04,771.61,Willow Bend Textiles,cash_deposit
TXN-77F0572295,ACCT-1047,2026-06-07T17:20:13,1087.81,Northgate Pharmacy,card_payment
TXN-E1759B5601,ACCT-1050,2026-06-07T17:41:15,154.48,Lakeside Medical Supply,card_payment
TXN-2EF6B72703,ACCT-1052,2026-06-07T17:45:16,706.87,Crestwood Dental Group,cash_withdrawal
TXN-4F1561ECAE,ACCT-1021,2026-06-07T17:52:05,264.98,Palmdale Auto Parts,card_payment
TXN-E746158DC5,ACCT-1022,2026-06-07T18:03:22,618.98,Willow Bend Textiles,cash_withdrawal
TXN-DD9394790E,ACCT-1016,2026-06-07T18:50:27,1069.23,Silver Creek Farms,card_payment
TXN-F1062F7C22,ACCT-1050,2026-06-07T18:57:16,1063.02,Acme Retail Corp,ach_transfer
TXN-B87925C952,ACCT-1019,2026-06-07T19:16:45,760.84,Metro Utilities Co,card_payment
TXN-0BEA153D35,ACCT-1014,2026-06-07T20:01:04,255.55,Greenfield Logistics,card_payment
TXN-F16F84BE8A,ACCT-1026,2026-06-07T20:03:50,327.67,Greenfield Logistics,cash_deposit
TXN-FB17609540,ACCT-1055,2026-06-07T20:12:34,632.76,Acme Retail Corp,cash_withdrawal
TXN-F9E6A3164C,ACCT-1000,2026-06-07T20:17:41,447.62,Silver Creek Farms,card_payment
TXN-E2583387F4,ACCT-1006,2026-06-07T20:41:24,818.23,Union Hardware,wire_transfer
TXN-DBF14D8EB2,ACCT-1024,2026-06-07T20:42:30,570.36,Bright Path Insurance,cash_withdrawal
TXN-47BC3867B0,ACCT-1042,2026-06-07T20:50:18,687.32,Willow Bend Textiles,card_payment
TXN-C555DFB31D,ACCT-1004,2026-06-07T21:07:14,593.6,Harbor View Realty,card_payment
TXN-198EFB1E7C,ACCT-1034,2026-06-07T21:30:41,560.69,Maple Street Cafe,card_payment
TXN-07169A17F7,ACCT-1036,2026-06-07T22:03:38,1509.74,Ironclad Security LLC,card_payment
TXN-CB54624263,ACCT-1006,2026-06-07T22:12:48,621.54,Acme Retail Corp,cash_withdrawal
TXN-AC3B39307F,ACCT-1039,2026-06-07T22:13:44,360.23,Cedar Point Electronics,ach_transfer
TXN-21C330182A,ACCT-1031,2026-06-07T22:13:48,187.88,Silver Creek Farms,wire_transfer
TXN-900567A4FF,ACCT-1034,2026-06-07T22:18:39,558.69,Palmdale Auto Parts,wire_transfer
TXN-06DFAF305E,ACCT-1057,2026-06-07T23:06:14,58.98,Crestwood Dental Group,wire_transfer
TXN-C37DE94963,ACCT-1036,2026-06-07T23:36:27,177.51,Palmdale Auto Parts,cash_deposit
TXN-83894519A4,ACCT-1035,2026-06-07T23:48:57,97.84,Everett Consulting Group,cash_deposit
TXN-ACA6729346,ACCT-1001,2026-06-07T23:49:43,546.85,Maple Street Cafe,cash_deposit
TXN-E2ABFCD091,ACCT-1041,2026-06-07T23:59:06,860.51,Union Hardware,cash_deposit
TXN-35E4826E3A,ACCT-1051,2026-06-08T00:09:10,349.29,Ironclad Security LLC,card_payment
TXN-97398F35A8,ACCT-1044,2026-06-08T00:22:27,903.61,Sunrise Bakery,cash_withdrawal
TXN-9946B12505,ACCT-1018,2026-06-08T00:50:36,198.17,Metro Utilities Co,ach_transfer
TXN-322A112578,ACCT-1016,2026-06-08T00:52:27,283.86,Palmdale Auto Parts,ach_transfer
TXN-133573DB71,ACCT-1038,2026-06-08T01:03:47,97.48,Willow Bend Textiles,ach_transfer
TXN-1886A570F8,ACCT-1034,2026-06-08T01:08:02,1042.27,Acme Retail Corp,cash_deposit
TXN-91A5035E4E,ACCT-1029,2026-06-08T01:12:45,178.04,Northgate Pharmacy,ach_transfer
TXN-4C7FDC69F8,ACCT-1019,2026-06-08T01:15:47,952.52,Maple Street Cafe,cash_deposit
TXN-F6BD415C0A,ACCT-1049,2026-06-08T01:24:10,606.51,Greenfield Logistics,ach_transfer
TXN-92B1CB969C,ACCT-1059,2026-06-08T01:25:30,165.73,Everett Consulting Group,cash_withdrawal
TXN-6F8685A05A,ACCT-1010,2026-06-08T01:36:07,400.32,Acme Retail Corp,card_payment
TXN-5DE743F595,ACCT-1032,2026-06-08T01:39:16,298.3,Blue Harbor Supplies,ach_transfer
TXN-4F4DE7C583,ACCT-1036,2026-06-08T01:44:17,2253.55,Northgate Pharmacy,card_payment
TXN-E131C9DF4A,ACCT-1041,2026-06-08T01:48:14,751.82,Metro Utilities Co,ach_transfer
TXN-8E55FE0EBD,ACCT-1016,2026-06-08T02:13:40,226.92,Greenfield Logistics,card_payment
TXN-AE809E9CED,ACCT-1002,2026-06-08T02:51:06,283.69,Bright Path Insurance,ach_transfer
TXN-291D4164FD,ACCT-1039,2026-06-08T02:57:50,937.41,Palmdale Auto Parts,wire_transfer
TXN-20E9120A16,ACCT-1019,2026-06-08T03:08:48,990.45,Palmdale Auto Parts,ach_transfer
TXN-F7EF14A975,ACCT-1043,2026-06-08T03:12:17,698.84,Palmdale Auto Parts,ach_transfer
TXN-5231E83160,ACCT-1008,2026-06-08T03:13:23,1164.1,Lakeside Medical Supply,ach_transfer
TXN-6D46E5B6B0,ACCT-1040,2026-06-08T03:20:41,614.46,Metro Utilities Co,cash_withdrawal
TXN-F750E86A65,ACCT-1030,2026-06-08T04:05:44,1719.81,Willow Bend Textiles,wire_transfer
TXN-B74961699B,ACCT-1021,2026-06-08T04:08:08,1278.66,Blue Harbor Supplies,wire_transfer
TXN-8BE45355EF,ACCT-1059,2026-06-08T04:32:06,181.86,Silver Creek Farms,ach_transfer
TXN-7704040EF7,ACCT-1003,2026-06-08T04:46:42,1640.7,Northgate Pharmacy,ach_transfer
TXN-7DD4B0FA26,ACCT-1001,2026-06-08T04:47:19,559.51,Crestwood Dental Group,cash_deposit
TXN-EA6F2412A2,ACCT-1051,2026-06-08T05:08:48,336.6,Northgate Pharmacy,card_payment
TXN-D794FD7087,ACCT-1023,2026-06-08T05:10:00,120.62,Northgate Pharmacy,ach_transfer
TXN-486E738643,ACCT-1019,2026-06-08T05:10:41,674.02,Acme Retail Corp,cash_deposit
TXN-775788B059,ACCT-1049,2026-06-08T05:18:57,450.86,Cedar Point Electronics,ach_transfer
TXN-795EA4DE08,ACCT-1020,2026-06-08T05:25:44,521.69,Blue Harbor Supplies,cash_deposit
TXN-F97D14EA32,ACCT-1036,2026-06-08T05:25:50,199.69,Harbor View Realty,card_payment
TXN-EB684B76B2,ACCT-1004,2026-06-08T05:51:48,550.95,Lakeside Medical Supply,cash_deposit
TXN-64192AEA30,ACCT-1029,2026-06-08T06:07:37,1391.48,Acme Retail Corp,cash_deposit
TXN-C58D17A019,ACCT-1032,2026-06-08T06:09:33,1053.8,Cedar Point Electronics,ach_transfer
TXN-DCCC98539B,ACCT-1003,2026-06-08T06:20:19,322.45,Acme Retail Corp,card_payment
TXN-630F8A8614,ACCT-1024,2026-06-08T06:25:14,627.39,Silver Creek Farms,wire_transfer
TXN-DED1DCAE3B,ACCT-1025,2026-06-08T06:27:42,607.59,Cedar Point Electronics,wire_transfer
TXN-844589FD70,ACCT-1014,2026-06-08T06:41:54,904.63,Ironclad Security LLC,card_payment
TXN-EDF4614746,ACCT-1042,2026-06-08T07:08:15,177.98,Maple Street Cafe,ach_transfer
TXN-FD28BD7039,ACCT-1053,2026-06-08T07:11:40,211.1,Everett Consulting Group,cash_deposit
TXN-8DB7CE1B5B,ACCT-1047,2026-06-08T07:30:14,397.26,Lakeside Medical Supply,cash_withdrawal
TXN-0EA25B7811,ACCT-1050,2026-06-08T08:02:11,338.38,Riverside Grocers,ach_transfer
TXN-FCE7BE6276,ACCT-1022,2026-06-08T08:29:47,1178.47,Maple Street Cafe,wire_transfer
TXN-1B486DEEC1,ACCT-1058,2026-06-08T08:38:35,677.11,Willow Bend Textiles,cash_withdrawal
TXN-4D9C440569,ACCT-1004,2026-06-08T09:00:00,3229.17,Maple Street Cafe,cash_deposit
TXN-14E11BB8D7,ACCT-1003,2026-06-08T09:04:47,558.77,Ironclad Security LLC,wire_transfer
TXN-9F624770AA,ACCT-1024,2026-06-08T09:26:18,1267.99,Metro Utilities Co,card_payment
TXN-FDA6D4F85A,ACCT-1010,2026-06-08T09:27:51,1540.93,Cedar Point Electronics,wire_transfer
TXN-B027AD33D3,ACCT-1056,2026-06-08T09:28:43,1026.55,Ironclad Security LLC,card_payment
TXN-EA64259006,ACCT-1053,2026-06-08T09:38:54,276.03,Riverside Grocers,card_payment
TXN-BD99E038CD,ACCT-1002,2026-06-08T09:39:17,384.77,Union Hardware,card_payment
TXN-03FD8037CD,ACCT-1051,2026-06-08T09:45:26,220.26,Riverside Grocers,ach_transfer
TXN-7E35314AE2,ACCT-1027,2026-06-08T09:47:14,1284.58,Acme Retail Corp,card_payment
TXN-E85E6E0424,ACCT-1006,2026-06-08T09:51:11,803.41,Cedar Point Electronics,card_payment
TXN-F82462D5D5,ACCT-1003,2026-06-08T10:02:14,889.09,Riverside Grocers,cash_withdrawal
TXN-9EE7CDC359,ACCT-1039,2026-06-08T10:43:37,2090.26,Sunrise Bakery,ach_transfer
TXN-531653E13C,ACCT-1025,2026-06-08T10:43:58,1304.92,Ironclad Security LLC,cash_withdrawal
TXN-B2BB0D14EA,ACCT-1026,2026-06-08T11:15:12,497.4,Ironclad Security LLC,cash_deposit
TXN-34148B1FA9,ACCT-1004,2026-06-08T11:35:17,132.42,Ironclad Security LLC,cash_deposit
TXN-F6CEDCD56F,ACCT-1046,2026-06-08T11:42:26,1269.71,Northgate Pharmacy,cash_withdrawal
TXN-CD11BB489F,ACCT-1057,2026-06-08T11:44:41,416.72,Lakeside Medical Supply,cash_withdrawal
TXN-D762762661,ACCT-1004,2026-06-08T12:00:00,4412.35,Blue Harbor Supplies,cash_deposit
TXN-B3AA0B9372,ACCT-1056,2026-06-08T12:04:40,169.62,Northgate Pharmacy,card_payment
TXN-82E043433A,ACCT-1012,2026-06-08T12:09:44,946.36,Palmdale Auto Parts,card_payment
TXN-97591F409A,ACCT-1027,2026-06-08T12:23:41,815.02,Ironclad Security LLC,cash_deposit
TXN-EAB7D4BE84,ACCT-1024,2026-06-08T12:41:04,894.6,Sunrise Bakery,ach_transfer
TXN-EE71282864,ACCT-1053,2026-06-08T12:45:14,596.04,Everett Consulting Group,cash_deposit
TXN-CDD9AED501,ACCT-1059,2026-06-08T12:51:18,582.75,Silver Creek Farms,cash_withdrawal
TXN-CD9F2655C8,ACCT-1042,2026-06-08T12:51:30,273.67,Willow Bend Textiles,ach_transfer
TXN-3472A2A377,ACCT-1002,2026-06-08T12:54:53,180.84,Lakeside Medical Supply,card_payment
TXN-52734B60B6,ACCT-1028,2026-06-08T12:59:47,235.82,Cedar Point Electronics,ach_transfer
TXN-86C7F63A07,ACCT-1039,2026-06-08T13:10:50,1345.53,Silver Creek Farms,ach_transfer
TXN-2648AFB01F,ACCT-1017,2026-06-08T13:19:12,800.79,Union Hardware,card_payment
TXN-02485D7860,ACCT-1003,2026-06-08T13:20:23,762.77,Willow Bend Textiles,cash_withdrawal
TXN-10B81B82BC,ACCT-1015,2026-06-08T13:43:53,368.69,Riverside Grocers,cash_withdrawal
TXN-FC4E5589B4,ACCT-1037,2026-06-08T14:00:00,23063.71,Everett Consulting Group,wire_transfer
TXN-4673D110BD,ACCT-1000,2026-06-08T14:00:10,404.98,Union Hardware,wire_transfer
TXN-DB85BEBB1E,ACCT-1005,2026-06-08T14:05:13,384.92,Falcon Freight Inc,cash_deposit
TXN-167BF27F05,ACCT-1027,2026-06-08T14:14:37,1698.2,Bright Path Insurance,card_payment
TXN-AC95CF7A92,ACCT-1039,2026-06-08T14:19:39,559.84,Willow Bend Textiles,ach_transfer
TXN-A91B690E18,ACCT-1058,2026-06-08T14:40:03,298.14,Greenfield Logistics,wire_transfer
TXN-8E4B9046CB,ACCT-1028,2026-06-08T14:47:54,788.98,Silver Creek Farms,cash_withdrawal
TXN-7F8E2C3487,ACCT-1004,2026-06-08T15:00:00,8475.73,Acme Retail Corp,cash_deposit
TXN-518F0F224D,ACCT-1004,2026-06-08T15:00:00,8280.06,Maple Street Cafe,cash_deposit
TXN-D70BA9F64E,ACCT-1001,2026-06-08T15:22:24,686.33,Blue Harbor Supplies,card_payment
TXN-484E6730EE,ACCT-1013,2026-06-08T15:26:52,654.27,Everett Consulting Group,cash_withdrawal
TXN-F5DB582197,ACCT-1054,2026-06-08T15:34:28,923.27,Acme Retail Corp,cash_deposit
TXN-DF4D765BAE,ACCT-1052,2026-06-08T15:59:13,210.36,Metro Utilities Co,card_payment
TXN-9943016D9A,ACCT-1038,2026-06-08T16:11:24,2170.14,Northgate Pharmacy,ach_transfer
TXN-517BECFAD0,ACCT-1058,2026-06-08T16:18:13,737.95,Sunrise Bakery,cash_deposit
TXN-1AA57F37BD,ACCT-1040,2026-06-08T16:45:07,779.28,Greenfield Logistics,wire_transfer
TXN-C0DC5A4911,ACCT-1033,2026-06-08T16:59:26,762.84,Harbor View Realty,card_payment
TXN-F6D99DC932,ACCT-1000,2026-06-08T17:07:14,940.46,Acme Retail Corp,card_payment
TXN-6BCA72DEB7,ACCT-1015,2026-06-08T17:21:05,716.05,Greenfield Logistics,card_payment
TXN-081609539F,ACCT-1003,2026-06-08T17:24:48,1158.17,Ironclad Security LLC,card_payment
TXN-025EA4303A,ACCT-1047,2026-06-08T17:44:14,525.03,Maple Street Cafe,cash_deposit
TXN-A748B2DD53,ACCT-1031,2026-06-08T17:48:03,826.31,Willow Bend Textiles,wire_transfer
TXN-A9AFFBA69F,ACCT-1042,2026-06-08T18:03:18,661.94,Maple Street Cafe,card_payment
TXN-2F6AAACA7F,ACCT-1038,2026-06-08T18:12:48,1324.51,Willow Bend Textiles,cash_deposit
TXN-7715E3460D,ACCT-1033,2026-06-08T19:19:44,549.36,Maple Street Cafe,cash_deposit
TXN-7A9786B3C7,ACCT-1034,2026-06-08T19:39:08,661.91,Northgate Pharmacy,card_payment
TXN-07BBF02DC2,ACCT-1031,2026-06-08T19:47:59,285.31,Ironclad Security LLC,ach_transfer
TXN-419029D374,ACCT-1035,2026-06-08T19:53:16,647.02,Blue Harbor Supplies,cash_withdrawal
TXN-258BFCFBD4,ACCT-1009,2026-06-08T19:56:53,264.56,Ironclad Security LLC,ach_transfer
TXN-6014C52AF0,ACCT-1054,2026-06-08T20:06:02,364.02,Harbor View Realty,wire_transfer
TXN-C1175E2EA1,ACCT-1011,2026-06-08T20:19:48,425.3,Northgate Pharmacy,cash_withdrawal
TXN-139CA037EA,ACCT-1038,2026-06-08T20:46:29,735.37,Blue Harbor Supplies,cash_deposit
TXN-8A2A4AB6B4,ACCT-1036,2026-06-08T21:29:22,554.58,Palmdale Auto Parts,ach_transfer
TXN-83254F6464,ACCT-1050,2026-06-08T21:34:45,653.23,Palmdale Auto Parts,cash_deposit
TXN-80E454C086,ACCT-1013,2026-06-08T21:39:42,372.01,Bright Path Insurance,wire_transfer
TXN-8BFBBE84EF,ACCT-1032,2026-06-08T22:00:39,909.31,Union Hardware,ach_transfer
TXN-73A50606C2,ACCT-1005,2026-06-08T22:13:58,389.06,Blue Harbor Supplies,wire_transfer
TXN-BFEE55C718,ACCT-1030,2026-06-08T22:27:54,309.25,Everett Consulting Group,cash_deposit
TXN-4E076CB230,ACCT-1006,2026-06-08T22:36:51,1810.94,Everett Consulting Group,card_payment
TXN-77810EE091,ACCT-1049,2026-06-08T22:43:11,352.5,Crestwood Dental Group,card_payment
TXN-C873AE5430,ACCT-1051,2026-06-08T22:52:08,827.12,Willow Bend Textiles,card_payment
TXN-11DB6BABD8,ACCT-1024,2026-06-08T22:53:18,836.86,Lakeside Medical Supply,ach_transfer
TXN-169FB5966E,ACCT-1004,2026-06-08T23:18:17,570.05,Blue Harbor Supplies,cash_withdrawal
TXN-2DC446451A,ACCT-1014,2026-06-08T23:23:21,832.68,Greenfield Logistics,cash_withdrawal
TXN-9973323711,ACCT-1058,2026-06-09T00:08:10,471.22,Cedar Point Electronics,card_payment
TXN-4B03DEF2CE,ACCT-1001,2026-06-09T00:28:14,580.01,Palmdale Auto Parts,card_payment
TXN-E081F39BB7,ACCT-1016,2026-06-09T00:43:06,395.13,Bright Path Insurance,wire_transfer
TXN-C7F0FE7085,ACCT-1055,2026-06-09T00:50:24,718.78,Bright Path Insurance,card_payment
TXN-B0A4D4B364,ACCT-1016,2026-06-09T01:17:06,366.64,Riverside Grocers,card_payment
TXN-499D1068F7,ACCT-1003,2026-06-09T01:24:16,42.53,Crestwood Dental Group,ach_transfer
TXN-48DA891412,ACCT-1041,2026-06-09T01:24:46,321.06,Acme Retail Corp,cash_withdrawal
TXN-F4C672517E,ACCT-1000,2026-06-09T01:53:47,282.45,Lakeside Medical Supply,card_payment
TXN-0456BD40D8,ACCT-1026,2026-06-09T02:00:44,402.79,Greenfield Logistics,cash_deposit
TXN-0F8D40B64F,ACCT-1052,2026-06-09T02:01:42,1420.19,Lakeside Medical Supply,cash_withdrawal
TXN-6F5EA9216A,ACCT-1019,2026-06-09T02:47:34,1103.08,Northgate Pharmacy,ach_transfer
TXN-CDADC03786,ACCT-1012,2026-06-09T03:08:02,1251.46,Everett Consulting Group,card_payment
TXN-0D7BDB83F1,ACCT-1043,2026-06-09T03:42:45,1749.51,Silver Creek Farms,cash_deposit
TXN-10EDE0DE6B,ACCT-1021,2026-06-09T03:45:05,142.74,Falcon Freight Inc,wire_transfer
TXN-2E6F8F54C3,ACCT-1023,2026-06-09T03:45:18,199.03,Maple Street Cafe,card_payment
TXN-E9114F430F,ACCT-1044,2026-06-09T03:47:43,131.38,Metro Utilities Co,cash_deposit
TXN-38060E0EBD,ACCT-1047,2026-06-09T04:02:57,101.84,Crestwood Dental Group,card_payment
TXN-8450C569C5,ACCT-1014,2026-06-09T04:10:24,473.16,Blue Harbor Supplies,wire_transfer
TXN-485F2461FE,ACCT-1022,2026-06-09T04:15:50,173.24,Sunrise Bakery,card_payment
TXN-9EA1B6F2DE,ACCT-1053,2026-06-09T04:31:45,656.35,Lakeside Medical Supply,card_payment
TXN-C0D0EE8FE6,ACCT-1036,2026-06-09T04:41:55,1036.71,Riverside Grocers,card_payment
TXN-A05FC103BB,ACCT-1051,2026-06-09T04:56:41,234.1,Maple Street Cafe,cash_deposit
TXN-1B95026280,ACCT-1055,2026-06-09T05:02:02,769.62,Ironclad Security LLC,wire_transfer
TXN-E98ACD1648,ACCT-1012,2026-06-09T05:02:22,1481.65,Silver Creek Farms,card_payment
TXN-D2BDD4B90F,ACCT-1036,2026-06-09T05:06:58,304.44,Falcon Freight Inc,ach_transfer
TXN-27B56391DE,ACCT-1004,2026-06-09T05:09:06,407.95,Palmdale Auto Parts,card_payment
TXN-B5970CEE15,ACCT-1031,2026-06-09T05:18:57,700.27,Everett Consulting Group,card_payment
TXN-2DF0BC1093,ACCT-1053,2026-06-09T05:20:42,680.98,Sunrise Bakery,card_payment
TXN-37DBA49D4C,ACCT-1043,2026-06-09T05:21:44,69.43,Everett Consulting Group,ach_transfer
TXN-4CAE375857,ACCT-1022,2026-06-09T06:14:30,237.17,Harbor View Realty,card_payment
TXN-2FD8AAC514,ACCT-1002,2026-06-09T06:49:38,129.25,Ironclad Security LLC,cash_withdrawal
TXN-926BDFEFFB,ACCT-1018,2026-06-09T06:54:31,335.34,Union Hardware,wire_transfer
TXN-51764D7961,ACCT-1041,2026-06-09T06:54:50,1174.91,Cedar Point Electronics,ach_transfer
TXN-C85B3C9561,ACCT-1025,2026-06-09T07:36:43,242.08,Metro Utilities Co,wire_transfer
TXN-9DB27F1A91,ACCT-1030,2026-06-09T07:41:10,887.78,Metro Utilities Co,card_payment
TXN-5D2A0B979E,ACCT-1021,2026-06-09T08:00:00,32798.96,Cedar Point Electronics,cash_deposit
TXN-AF2D91FC6C,ACCT-1031,2026-06-09T08:34:36,1288.36,Metro Utilities Co,ach_transfer
TXN-34B1B9C345,ACCT-1044,2026-06-09T08:42:19,457.55,Ironclad Security LLC,cash_deposit
TXN-F8FAD97C96,ACCT-1018,2026-06-09T08:44:14,236.24,Greenfield Logistics,cash_withdrawal
TXN-48BB020431,ACCT-1011,2026-06-09T09:00:00,7488.3,Riverside Grocers,cash_deposit
TXN-97B767D041,ACCT-1012,2026-06-09T09:00:00,4074.63,Cedar Point Electronics,cash_deposit
TXN-D6C5F7496B,ACCT-1034,2026-06-09T09:01:09,432.87,Falcon Freight Inc,card_payment
TXN-75939556DC,ACCT-1004,2026-06-09T09:09:33,558.34,Acme Retail Corp,wire_transfer
TXN-00B74A0E67,ACCT-1010,2026-06-09T09:10:08,583.75,Union Hardware,cash_withdrawal
TXN-2D4498020A,ACCT-1029,2026-06-09T09:48:19,648.11,Blue Harbor Supplies,card_payment
TXN-24DC8A6E10,ACCT-1020,2026-06-09T09:50:52,575.68,Lakeside Medical Supply,wire_transfer
TXN-5691142A62,ACCT-1006,2026-06-09T10:01:03,715.42,Northgate Pharmacy,cash_deposit
TXN-9381C8675E,ACCT-1010,2026-06-09T10:15:04,388.61,Cedar Point Electronics,cash_deposit
TXN-938DD0C479,ACCT-1048,2026-06-09T10:35:45,519.39,Greenfield Logistics,card_payment
TXN-9F280B6C3F,ACCT-1036,2026-06-09T10:49:38,1039.18,Metro Utilities Co,card_payment
TXN-B88CD243BA,ACCT-1001,2026-06-09T10:52:46,397.94,Blue Harbor Supplies,card_payment
TXN-3FF250445B,ACCT-1020,2026-06-09T11:12:05,802.78,Riverside Grocers,ach_transfer
TXN-413D125461,ACCT-1020,2026-06-09T11:33:10,431.06,Cedar Point Electronics,ach_transfer
TXN-AAB91CA849,ACCT-1016,2026-06-09T11:36:10,557.4,Willow Bend Textiles,cash_deposit
TXN-AE1C1632B0,ACCT-1007,2026-06-09T11:45:56,530.02,Everett Consulting Group,cash_withdrawal
TXN-EB5BF7E819,ACCT-1024,2026-06-09T12:01:02,591.92,Crestwood Dental Group,ach_transfer
TXN-74804CA24F,ACCT-1021,2026-06-09T12:02:42,402.27,Harbor View Realty,cash_deposit
TXN-CFB05474D7,ACCT-1040,2026-06-09T12:07:23,102.77,Falcon Freight Inc,cash_deposit
TXN-46C4582717,ACCT-1038,2026-06-09T12:07:42,464.79,Union Hardware,card_payment
TXN-E649DB2AEB,ACCT-1036,2026-06-09T12:11:39,2186.31,Acme Retail Corp,card_payment
TXN-951A8DA90E,ACCT-1029,2026-06-09T12:25:53,643.03,Blue Harbor Supplies,ach_transfer
TXN-A5860C5743,ACCT-1011,2026-06-09T13:00:00,5551.04,Northgate Pharmacy,cash_deposit
TXN-38F30DD831,ACCT-1053,2026-06-09T13:27:37,379.76,Willow Bend Textiles,ach_transfer
TXN-1103BFBCA2,ACCT-1041,2026-06-09T13:50:19,984.24,Palmdale Auto Parts,cash_withdrawal
TXN-7FAF9A92DE,ACCT-1026,2026-06-09T14:00:41,123.7,Riverside Grocers,card_payment
TXN-594D628FD5,ACCT-1017,2026-06-09T14:13:04,2161.08,Lakeside Medical Supply,cash_deposit
TXN-42D9F27173,ACCT-1023,2026-06-09T14:19:08,649.96,Greenfield Logistics,card_payment
TXN-589E872BD2,ACCT-1007,2026-06-09T14:31:27,388.59,Willow Bend Textiles,card_payment
TXN-7576722525,ACCT-1033,2026-06-09T14:31:37,625.12,Blue Harbor Supplies,cash_deposit
TXN-065C8ED002,ACCT-1010,2026-06-09T14:49:50,2019.39,Lakeside Medical Supply,cash_deposit
TXN-27C2FDD292,ACCT-1053,2026-06-09T14:54:03,108.68,Harbor View Realty,ach_transfer
TXN-451982EE82,ACCT-1042,2026-06-09T14:59:58,269.71,Bright Path Insurance,card_payment
TXN-DF56539457,ACCT-1052,2026-06-09T15:04:33,45.61,Union Hardware,wire_transfer
TXN-705ACD5605,ACCT-1011,2026-06-09T15:37:27,255.67,Silver Creek Farms,cash_withdrawal
TXN-6E2CAF3181,ACCT-1032,2026-06-09T16:04:38,730.19,Riverside Grocers,cash_deposit
TXN-E061E654FF,ACCT-1024,2026-06-09T16:18:00,220.65,Everett Consulting Group,wire_transfer
TXN-C5D078622A,ACCT-1054,2026-06-09T16:18:58,1340.91,Ironclad Security LLC,card_payment
TXN-95AA56B214,ACCT-1034,2026-06-09T16:48:24,3571.89,Cedar Point Electronics,wire_transfer
